
Chosen beta = variable 
Prediction window size N = 10
     k |    u(1)    x(1)    x(2)    x(3)    x(4)    beta
   272   -0.0002   0.0000   0.0000   -0.0001   -0.0006   0.07780940
   273   -0.0002   -0.0000   0.0000   -0.0001   -0.0007   0.07780953
   274   -0.0002   0.0000   0.0000   -0.0001   -0.0007   0.07780973
   275   -0.0001   0.0000   0.0000   -0.0000   -0.0007   0.07780992
   276   -0.0001   0.0000   0.0001   0.0000   -0.0007   0.07781011
   277   -0.0001   0.0000   0.0001   0.0001   -0.0007   0.07781030
   278   -0.0001   -0.0000   0.0001   0.0002   -0.0006   0.07781049
   279   -0.0001   -0.0000   0.0001   0.0003   -0.0005   0.07781068
   280   -0.0001   -0.0001   0.0001   0.0004   -0.0003   0.07781087
   281   -0.0000   -0.0001   -0.0000   0.0004   -0.0001   0.07781106
   282   -0.0000   -0.0001   -0.0001   0.0003   0.0000   0.07781125
   283   -0.0000   -0.0000   -0.0002   0.0001   0.0001   0.07781144
   284   -0.0000   0.0001   -0.0002   -0.0001   0.0002   0.07781163
   285   -0.0000   0.0001   -0.0001   -0.0002   0.0001   0.07781183
   286   -0.0000   0.0001   0.0000   -0.0002   -0.0000   0.07781196
   287   -0.0000   0.0000   0.0001   -0.0001   -0.0001   0.07781208
   288   -0.0000   -0.0000   0.0001   -0.0000   -0.0001   0.07781220
   289   -0.0000   -0.0000   0.0001   0.0001   -0.0001   0.07781238
   290   -0.0000   -0.0001   0.0000   0.0001   -0.0001   0.07781263
   291   -0.0000   -0.0001   -0.0000   0.0001   -0.0000   0.07781305
   292   -0.0000   -0.0000   -0.0001   0.0001   0.0000   0.07781310
   293   -0.0000   0.0000   -0.0001   -0.0000   0.0000   0.07781316
   294   -0.0000   0.0000   -0.0000   -0.0001   0.0000   0.07781322
   295   -0.0000   0.0000   0.0000   -0.0001   -0.0000   0.07781328
   296   -0.0000   0.0000   0.0000   -0.0001   -0.0001   0.07781335
   297   -0.0000   0.0000   0.0000   -0.0000   -0.0001   0.07781341
   298   -0.0000   -0.0000   0.0000   0.0000   -0.0001   0.07781348
   299   -0.0000   -0.0000   0.0000   0.0000   -0.0001   0.07781355
   300   -0.0000   -0.0000   -0.0000   0.0000   -0.0001   0.07781362
   301   -0.0000   -0.0000   -0.0000   0.0000   -0.0000   0.07781369
   302   -0.0000   0.0000   -0.0000   -0.0000   -0.0000   0.07781376
   303   -0.0000   0.0000   -0.0000   -0.0000   -0.0001   0.07781383
   304   -0.0000   0.0000   -0.0000   -0.0001   -0.0001   0.07781391
   305   -0.0000   0.0000   0.0000   -0.0001   -0.0001   0.07781416
   306   -0.0000   0.0000   0.0000   -0.0000   -0.0001   0.07781445
   307   -0.0000   -0.0000   0.0000   -0.0000   -0.0001   0.07781476
   308   -0.0000   -0.0000   -0.0000   -0.0000   -0.0002   0.07781509
   309   -0.0001   -0.0000   -0.0000   -0.0000   -0.0002   0.07781544
   310   -0.0001   -0.0000   -0.0000   -0.0000   -0.0002   0.07781566
   311   -0.0001   0.0000   -0.0000   -0.0001   -0.0002   0.07781587
   312   -0.0001   0.0000   -0.0000   -0.0001   -0.0003   0.07781609
   313   -0.0001   0.0000   -0.0000   -0.0001   -0.0003   0.07781631
   314   -0.0001   0.0000   0.0000   -0.0001   -0.0004   0.07781653
   315   -0.0001   -0.0000   0.0000   -0.0001   -0.0004   0.07781675
   316   -0.0001   -0.0000   -0.0000   -0.0001   -0.0004   0.07781697
   317   -0.0002   -0.0000   -0.0000   -0.0001   -0.0005   0.07781718
   318   -0.0002   -0.0000   -0.0000   -0.0001   -0.0005   0.07781753
   319   -0.0002   0.0000   -0.0000   -0.0001   -0.0006   0.07781786
   320   -0.0002   0.0000   -0.0000   -0.0002   -0.0007   0.07781814
   321   -0.0002   0.0000   -0.0000   -0.0002   -0.0008   0.07781821
   322   -0.0002   0.0000   0.0000   -0.0002   -0.0009   0.07781850
   323   -0.0002   0.0000   0.0001   -0.0002   -0.0010   0.07781872
   324   -0.0002   0.0001   0.0001   -0.0001   -0.0010   0.07781890
   325   -0.0001   0.0001   0.0002   0.0001   -0.0010   0.07781909
   326   -0.0001   0.0000   0.0002   0.0003   -0.0010   0.07781928
   327   -0.0001   -0.0001   0.0002   0.0005   -0.0008   0.07781947
   328   -0.0001   -0.0001   0.0001   0.0006   -0.0005   0.07781966
   329   -0.0000   -0.0002   -0.0001   0.0007   -0.0002   0.07781985
   330   -0.0000   -0.0001   -0.0002   0.0005   0.0001   0.07782004
   331   -0.0000   -0.0000   -0.0003   0.0002   0.0003   0.07782023
   332   0.0000   0.0001   -0.0003   -0.0001   0.0004   0.07782043
   333   0.0000   0.0002   -0.0002   -0.0003   0.0003   0.07782062
   334   0.0000   0.0002   0.0000   -0.0004   0.0001   0.07782082
   335   0.0000   0.0001   0.0002   -0.0003   -0.0001   0.07782098
   336   0.0000   0.0000   0.0002   -0.0001   -0.0002   0.07782116
   337   0.0000   -0.0001   0.0002   0.0001   -0.0002   0.07782133
   338   0.0000   -0.0001   0.0001   0.0003   -0.0000   0.07782157
   339   0.0000   -0.0001   -0.0001   0.0003   0.0001   0.07782194
   340   0.0000   -0.0000   -0.0001   0.0002   0.0002   0.07782199
   341   0.0000   0.0000   -0.0001   0.0000   0.0002   0.07782205
   342   0.0000   0.0001   -0.0001   -0.0001   0.0002   0.07782210
   343   0.0000   0.0001   0.0000   -0.0001   0.0002   0.07782216
   344   0.0001   0.0001   0.0001   -0.0001   0.0001   0.07782221
   345   0.0001   0.0000   0.0001   0.0000   0.0001   0.07782227
   346   0.0001   -0.0000   0.0001   0.0001   0.0001   0.07782232
   347   0.0001   -0.0001   0.0000   0.0002   0.0002   0.07782237
   348   0.0001   -0.0001   -0.0000   0.0002   0.0003   0.07782242
   349   0.0001   -0.0000   -0.0001   0.0001   0.0004   0.07782247
   350   0.0001   0.0000   -0.0001   0.0001   0.0004   0.07782292
   351   0.0001   0.0000   -0.0000   0.0000   0.0005   0.07782297
   352   0.0001   0.0000   0.0000   0.0000   0.0005   0.07782334
   353   0.0002   0.0000   0.0000   0.0000   0.0005   0.07782370
